stage_id,lead_id,stage_name,stage_date,stage_order
56a11ad5-20e8-43cf-9d52-c105fba71426,f0628517-71ea-401e-bc92-605c767fb1ae,Qualified,2024-11-11,3.0
9c8b917f-da06-48d6-bd76-e07d1729cc9d,f0628517-71ea-401e-bc92-605c767fb1ae,Demo Scheduled,2024-11-13,4.0
437d097d-0f69-4aca-b5d0-827d970cd48d,6b6c78b7-13a2-47ba-bea6-f7a6d63079dc,Contacted,2024-07-26,2.0
5a5da73c-ac3d-40b1-9fa1-00794efdf564,6b6c78b7-13a2-47ba-bea6-f7a6d63079dc,Qualified,2024-07-28,-5.0
2fa1a93d-ffcf-4a51-8048-7a0e405225d0,6b6c78b7-13a2-47ba-bea6-f7a6d63079dc,Demo Scheduled,2024-08-24,4.0
e1b37edf-ac0a-411e-a5a2-413a94729ffb,6b6c78b7-13a2-47ba-bea6-f7a6d63079dc,Proposal Sent,2024-08-10,5.0
16bc6b1f-e2bf-4d9c-be5a-05136abbe27c,8f4ca474-0170-4f64-a97b-d50e0e55f68a,Contacted,2024-09-21,2.0
e1b90074-87e6-4b6a-8f45-08405dbfb7ee,8f4ca474-0170-4f64-a97b-d50e0e55f68a,Qualified,2024-09-26,3.0
6198fa2c-e588-4c0f-8243-954cbb78691b,8f4ca474-0170-4f64-a97b-d50e0e55f68a,Demo Scheduled,2024-10-09,4.0
fc009064-58e7-41b8-8926-ae1a9b50780f,8f4ca474-0170-4f64-a97b-d50e0e55f68a,Proposal Sent,2024-10-07,5.0
17c5da91-a445-4e45-a697-310e043d307a,d2dacf95-0c7d-4ea1-8b46-45e1b6b9943f,Contacted,2024-10-17,2.0
ae323020-1f48-4893-9243-a43e1e2c4d26,d2dacf95-0c7d-4ea1-8b46-45e1b6b9943f,Qualified,2024-10-23,3.0
c2fffe24-9131-44ae-bac7-38c6ee3556db,d2dacf95-0c7d-4ea1-8b46-45e1b6b9943f,Demo Scheduled,2024-11-19,
b69aa762-ac6b-4c56-a89b-8e025e690b34,d2dacf95-0c7d-4ea1-8b46-45e1b6b9943f,Proposal Sent,2024-12-19,5.0
3aa338e1-ffe4-4494-a6c5-ac0d68ff29dc,6aa77474-cc70-4af8-a032-df2325313bf1,Contacted,2024-06-11,2.0
277251f8-0f73-4709-a7b7-5db4c4d7dce8,6aa77474-cc70-4af8-a032-df2325313bf1,Qualified,2024-06-11,3.0
9238c300-1d3a-4b5b-90c9-a2e0d480b896,ea98e87e-d4ee-4c08-bac7-351e3f1591ee,Contacted,2024-06-12,2.0
2fba34d0-01c0-4b44-8827-6add2ad646ef,ea98e87e-d4ee-4c08-bac7-351e3f1591ee,Qualified,2024-07-07,3.0
595c481c-e5cb-44ef-bd8a-5d8f3ae93952,d939f183-e8c5-4fa9-8f32-d4e006614c62,Contacted,2024-08-06,8.0
fa5e0236-518c-4a88-91ce-f7939df2c5e8,d939f183-e8c5-4fa9-8f32-d4e006614c62,Qualified,2024-08-09,3.0
4e4e4ef0-5069-41d4-8a0b-aa09c98281af,d939f183-e8c5-4fa9-8f32-d4e006614c62,Demo Scheduled,2024-08-07,4.0
4beb1c4c-a14e-40c2-bae5-2f98e8917518,d939f183-e8c5-4fa9-8f32-d4e006614c62,quote sent,2024-08-09,5.0
895c97dd-405d-4c0c-8938-b424afc7a22d,d939f183-e8c5-4fa9-8f32-d4e006614c62,Closed Won,2024-08-10,6.0
5de0300d-956f-4010-9932-e328dacbf521,6c8cd3bc-8232-413c-82bf-072a923ceb72,Contacted,2024-08-07,2.0
7503a9d2-8316-48b7-8002-183cb27a816f,6c8cd3bc-8232-413c-82bf-072a923ceb72,Qualified,2024-08-11,3.0
4af3a436-5da5-41f6-9c01-49fa8ce44f4d,6c8cd3bc-8232-413c-82bf-072a923ceb72,Demo Scheduled,2024-08-13,4.0
71cf647f-5b61-4e67-9d37-a79ef186cea7,6c8cd3bc-8232-413c-82bf-072a923ceb72,Proposal Sent,2024-08-22,5.0
fd9b60a5-8068-434d-864a-1ada881c75e5,6c8cd3bc-8232-413c-82bf-072a923ceb72,Closed Won,2024-11-07,6.0
b5ad9539-5902-4359-8d30-05d880260206,6003ddcc-c7ed-4c8a-bdca-9e902c880a22,Contacted,2024-12-18,2.0
3fc1951a-bbf2-488d-af25-e32e5a2d412f,6003ddcc-c7ed-4c8a-bdca-9e902c880a22,Qualified,2025-01-04,3.0
42ad0130-075b-4365-aa48-9c3f80f95acc,bab8e60f-20df-4f16-be3d-18ec3d33da7d,Contacted,2024-10-06,2.0
9d4ea735-b319-4d6e-916a-e745603bad59,bab8e60f-20df-4f16-be3d-18ec3d33da7d,Qualified,2024-10-06,3.0
cb99b389-7c08-4dca-bbf5-9e6134363b81,bab8e60f-20df-4f16-be3d-18ec3d33da7d,Demo Scheduled,2024-10-08,4.0
33e67ae7-e2dd-4b97-b5bd-036cf9b69ffb,bab8e60f-20df-4f16-be3d-18ec3d33da7d,Proposal Sent,2024-10-30,5.0
89f63c6b-b06a-4cdf-8374-652844818f92,bab8e60f-20df-4f16-be3d-18ec3d33da7d,Closed Won,2024-10-13,6.0
66fefb96-b931-41ac-9f7b-9931be017db6,e6e1eed7-9276-461d-97ae-298950db6322,Contacted,2024-08-13,2.0
20c4e8ad-d948-409a-a688-62c7823d8e09,e6e1eed7-9276-461d-97ae-298950db6322,Qualified,2024-08-17,3.0
1a63db87-3cec-4d03-86d9-1b3ac6a1fdee,e6e1eed7-9276-461d-97ae-298950db6322,Demo Scheduled,2024-09-08,4.0
b61c27be-4ec4-4a17-85fc-89a8a2bab739,e6e1eed7-9276-461d-97ae-298950db6322,Proposal Sent,2024-08-18,5.0
0a0b1b44-82f6-4f26-87c5-4ce171440591,e6e1eed7-9276-461d-97ae-298950db6322,Closed Won,2024-08-18,6.0
60c40274-c87b-46de-a082-4708e35900ed,9783dc2c-26f9-4540-a3e4-03ea61c25bb3,Contacted,2024-06-10,2.0
3c704c55-3c7a-4af7-9112-685c185edc15,9783dc2c-26f9-4540-a3e4-03ea61c25bb3,Qualified,2024-06-25,3.0
46c5c957-4688-4ee6-b5f3-966e850a6263,9783dc2c-26f9-4540-a3e4-03ea61c25bb3,Demo Scheduled,2024-06-20,4.0
dff51f62-56e7-4a10-aa4e-e566bd075e6d,9783dc2c-26f9-4540-a3e4-03ea61c25bb3,Proposal Sent,2024-06-24,5.0
113819ff-8581-4c8e-be27-2102416df175,9783dc2c-26f9-4540-a3e4-03ea61c25bb3,Closed Won,2024-07-16,6.0
8561fa1b-7367-4230-b0fb-f4ccb518c468,b90edfdd-90b3-41f5-b780-005e0eeb1c54,Contacted,2024-10-03,2.0
52db2fac-17c5-4427-a557-fd7ad25a54f3,b90edfdd-90b3-41f5-b780-005e0eeb1c54,Qualified,2024-10-06,3.0
13678f98-d398-42c7-a8fc-68d81b0a28eb,b90edfdd-90b3-41f5-b780-005e0eeb1c54,Demo Scheduled,2024-10-07,4.0
d82a010f-d668-48f5-a253-c671b2ae7756,b90edfdd-90b3-41f5-b780-005e0eeb1c54,Proposal Sent,2024-10-05,8.0
e00ddef4-75a2-4bfb-afaf-0fdac28cc057,b90edfdd-90b3-41f5-b780-005e0eeb1c54,Closed Won,2025-02-01,6.0
d0119bd9-2a49-4db4-b7ec-da47935b42d7,06c91e7d-c8af-47b4-b021-58d7fddcca2e,Contacted,2024-11-23,2.0
920b695a-7181-4dda-8e36-f260c51d8f44,06c91e7d-c8af-47b4-b021-58d7fddcca2e,Qualified,2024-11-22,3.0
d3ddf319-1a9d-4204-abf1-43ca795320e3,06c91e7d-c8af-47b4-b021-58d7fddcca2e,Demo Scheduled,2024-11-26,4.0
5d2e3fb9-0cac-4456-8834-654552c2a786,1d55a5b6-e77e-470d-8516-dab5177ae0b3,contacted,2024-07-28,2.0
63230f74-602f-4f6f-b241-f2d03385d233,1d55a5b6-e77e-470d-8516-dab5177ae0b3,Qualified,2024-07-28,3.0
c28be8ac-e4ba-4d40-a793-8ace1910a627,1d55a5b6-e77e-470d-8516-dab5177ae0b3,demo,2024-09-08,4.0
9800a416-8804-47a4-b6fa-f47ad179380a,1d55a5b6-e77e-470d-8516-dab5177ae0b3,Proposal Sent,2024-08-14,5.0
f8d23b9d-cab7-4591-ba10-466ac62730ed,1d55a5b6-e77e-470d-8516-dab5177ae0b3,Closed Won,2024-07-28,6.0
c7d2933c-d482-48b9-9d5d-8041fd25cb6d,32ad1f66-ed13-438b-8687-56fe58e847fa,Contacted,2024-12-16,2.0
911fc462-2020-48ca-af06-64682f5a80af,32ad1f66-ed13-438b-8687-56fe58e847fa,Qualified,2024-12-17,3.0
60c6e5b4-e7d0-4989-9027-cd33cede2917,32ad1f66-ed13-438b-8687-56fe58e847fa,Demo Scheduled,2024-12-16,4.0
5362144b-4b45-4750-a7f1-c43404b18bdb,32ad1f66-ed13-438b-8687-56fe58e847fa,Proposal Sent,2024-12-17,5.0
cdddb05d-59d9-43d6-b9cf-4a35b6b615f2,f9aa4ca2-6048-489b-9b41-15c21cda6ff0,Contacted,2024-11-25,2.0
90250031-443b-49d6-b2f1-cc8aee676d6f,f9aa4ca2-6048-489b-9b41-15c21cda6ff0,Qualified,2024-11-26,3.0
5e849329-000a-49a5-b9c7-835820ecfa15,2dc8a948-e2f6-467e-8df2-0355c38ad89f,Contacted,2024-06-08,2.0
b2ca704f-27a8-459a-8b0a-a2ed7467b5c7,2dc8a948-e2f6-467e-8df2-0355c38ad89f,Qualified,2024-06-09,3.0
7a089696-cf15-430a-8542-3090eca2fb5d,2dc8a948-e2f6-467e-8df2-0355c38ad89f,Demo Scheduled,2024-06-23,4.0
e0fa6dca-aad7-45a4-b340-6c6d002222fb,2dc8a948-e2f6-467e-8df2-0355c38ad89f,quote sent,2024-06-11,5.0
8c473825-20e6-434d-8d47-c6f2e5e19b87,0747d451-8e07-4797-9465-22cfe711bbae,Contacted,2024-08-29,2.0
74732299-9e61-4d11-b7b8-389309b1c05d,0747d451-8e07-4797-9465-22cfe711bbae,Qualified,2024-08-31,3.0
7376d225-de13-4b69-91e9-29087c37b933,0747d451-8e07-4797-9465-22cfe711bbae,Demo Scheduled,2024-09-23,4.0
f2920a91-914e-472c-abae-8a2217828e60,0747d451-8e07-4797-9465-22cfe711bbae,Proposal Sent,2024-09-14,5.0
aee6b356-b95d-44f2-9322-b90b79dcbbaa,76bda325-ac88-44a2-b463-8d553aab85e2,Contacted,2024-06-22,2.0
05fd889d-3a0b-4df6-8adb-da27dbffe4d2,76bda325-ac88-44a2-b463-8d553aab85e2,Qualified,2024-06-21,3.0
ad3d6f19-90e4-43de-96cc-5ff6297509e2,76bda325-ac88-44a2-b463-8d553aab85e2,Demo Scheduled,2024-06-23,4.0
a240b64b-5747-496f-96ed-c690acffa635,0b2e381c-dd6c-4fac-9935-31f1f5ef26d9,Contacted,2024-12-14,2.0
f6abc8b7-dbd0-4684-bc35-560564fc6281,0b2e381c-dd6c-4fac-9935-31f1f5ef26d9,Qualified,2024-12-20,3.0
6c7921ef-5940-47e7-b612-c8ade3e0d5bf,0b2e381c-dd6c-4fac-9935-31f1f5ef26d9,Demo Scheduled,2025-01-04,4.0
b4119aba-8f83-4b23-84c8-9e401bc745f7,0b2e381c-dd6c-4fac-9935-31f1f5ef26d9,Proposal Sent,2024-12-22,5.0
81e9b8ea-7006-46e2-848d-8dcae891e303,b0cca933-cc0b-4d67-84a4-a0ee015ecdd4,Contacted,2024-10-12,2.0
0988c169-e01f-4dc2-b554-e8456c8af41b,b0cca933-cc0b-4d67-84a4-a0ee015ecdd4,Qualified,2024-10-10,3.0
4098ee2d-3bde-4d9b-aa91-a645de8d6b19,4dd42804-4271-44a7-bcfe-d488d56f0f2f,contacted,2024-10-13,2.0
c66f8e90-e5b6-40ef-8ca1-4220f766266e,4dd42804-4271-44a7-bcfe-d488d56f0f2f,Qualified,2024-10-28,3.0
8376316d-6e4e-4278-b181-61290536a0cd,21e4f890-4e98-4f3e-b2e1-ae6478fb56db,Contacted,2024-12-01,2.0
ef27be0d-0fdd-4904-80ee-38cb0a1ac5b7,96ab6029-dcb6-4514-b5f4-680724b4de08,Contacted,2024-06-17,2.0
956ad2db-3821-4d9d-ae10-117a6464ea6e,96ab6029-dcb6-4514-b5f4-680724b4de08,Qualified,2024-06-29,3.0
1ec4a09f-e5b2-4a0e-bcf0-c878fa46e549,96ab6029-dcb6-4514-b5f4-680724b4de08,Demo Scheduled,2024-07-02,4.0
8460585b-6c89-41cd-b991-587677524054,96ab6029-dcb6-4514-b5f4-680724b4de08,Proposal Sent,2024-07-28,5.0
3e6a463c-d714-4f07-8c01-872e931f8540,96ab6029-dcb6-4514-b5f4-680724b4de08,Closed Won,2024-07-13,6.0
e0a5ea53-a2fb-4eac-93e4-109cdc8cb1da,e013acde-bada-4eb7-a342-223a670a0dad,Contacted,2024-12-06,2.0
345e0e32-42f6-41ce-a843-43be6644c5bd,e013acde-bada-4eb7-a342-223a670a0dad,Qualified,2024-12-01,3.0
b6c8e700-dc23-4783-8105-4def398150d1,e013acde-bada-4eb7-a342-223a670a0dad,Demo Scheduled,2024-12-11,4.0
394f5223-ef1b-4a92-b89e-9939fa12687e,e013acde-bada-4eb7-a342-223a670a0dad,proposal,2024-11-30,5.0
4007b8fb-6687-40e7-ae69-c2a2bfe65c09,73cdb390-e8c1-49bd-a75e-142efec305b9,Contacted,2024-11-21,2.0
4d451b8a-c646-4fb1-aee3-2bd4a88bcb19,73cdb390-e8c1-49bd-a75e-142efec305b9,Qualified,2024-11-20,3.0
79ffed24-d41e-420d-bb7a-64c0468c06b2,e48b54eb-088d-4c1e-b89c-ab972fdda69b,Contacted,2024-08-20,2.0
30f1fe6f-39e0-4c69-9df2-79389a6a4202,e48b54eb-088d-4c1e-b89c-ab972fdda69b,Qualified,2024-08-20,3.0
524f47e7-4908-449c-aceb-005f4fea92a8,e48b54eb-088d-4c1e-b89c-ab972fdda69b,Demo Scheduled,2024-08-19,4.0
c29ea3a2-7761-4e9b-ad70-822f466ab4ec,e48b54eb-088d-4c1e-b89c-ab972fdda69b,Proposal Sent,2024-09-12,5.0
bb8841a1-bb63-46b8-8f4a-45ed0434551c,f470df04-fa97-45a6-bb0e-461e46acb35a,Contacted,2024-07-30,8.0
0b9f44f0-d6e4-4979-95a2-c4f7b6f72822,f470df04-fa97-45a6-bb0e-461e46acb35a,Qualified,2024-08-01,3.0
d7ba5827-1522-4cf3-9eaa-74c49044eb8e,f470df04-fa97-45a6-bb0e-461e46acb35a,Demo Scheduled,2024-08-14,4.0
ea9a2eb8-4ad5-4d09-bbca-5c78c318bfa9,f470df04-fa97-45a6-bb0e-461e46acb35a,Proposal Sent,2024-08-02,5.0
9dc15243-6cd3-4061-8870-c06bcbc0036a,6300b675-6735-427c-9879-575837096312,Contacted,2024-07-21,2.0
ba1846d8-8c43-43f4-9c3a-4f3abb8a14f0,6300b675-6735-427c-9879-575837096312,Qualified,2024-07-27,3.0
c1e489ea-592f-4b35-b607-bd5287645d93,fe3e1e30-b9de-4b9d-b0a2-5596af949e62,Contacted,2024-10-11,2.0
428bc20d-0d8f-4f03-b24d-41ef6e551b0b,fe3e1e30-b9de-4b9d-b0a2-5596af949e62,Qualified,2024-10-11,3.0
a7edeff7-daa1-48c2-a938-00cd5aa21463,fe3e1e30-b9de-4b9d-b0a2-5596af949e62,Demo Scheduled,2024-10-26,4.0
9ef53ba5-c415-44b6-b6b1-2ff884aee05a,fe3e1e30-b9de-4b9d-b0a2-5596af949e62,Proposal Sent,2024-11-03,5.0
a6cdada4-4e97-4f6a-8c3f-d5be3e4a1737,27bf9474-e27c-43d8-96f3-cdbde6f3a275,Contacted,2024-11-27,
8015fd82-7330-4718-9567-8835541e7383,27bf9474-e27c-43d8-96f3-cdbde6f3a275,Qualified,2024-11-30,3.0
b498069e-30f6-4891-beef-cbfd3410a391,27bf9474-e27c-43d8-96f3-cdbde6f3a275,Demo Scheduled,2024-11-27,4.0
a148bbcf-7e46-4725-a95b-2db7b7355005,27bf9474-e27c-43d8-96f3-cdbde6f3a275,Proposal Sent,2024-12-16,5.0
7e085f14-da04-4d20-85b6-fe5160a1a000,27bf9474-e27c-43d8-96f3-cdbde6f3a275,Closed Won,2024-12-17,0.0
b1c17412-70a4-4be8-9b3b-09bc5709209d,2cce3659-fdbf-4d40-b3a4-1c5154bfcc7b,Contacted,2024-10-15,2.0
3e6bdf3d-cff8-4ca0-8192-b74afa06889a,2cce3659-fdbf-4d40-b3a4-1c5154bfcc7b,Qualified,2024-10-19,3.0
9b14da4b-44ee-4fb2-88ce-d5dc76b6a1cd,61955da0-f245-4109-88ce-52121141935b,Contacted,2024-09-04,2.0
40707390-8ca9-42ff-b7f9-001d90f4475d,61955da0-f245-4109-88ce-52121141935b,Qualified,2024-09-07,3.0
7bba0a2b-43cc-4681-aa4c-e2bb555d0659,61955da0-f245-4109-88ce-52121141935b,Demo Scheduled,2024-09-11,4.0
eabd696f-245e-4f5f-af8e-a48b4e07f7ef,d48d7b5c-2206-4562-ac5f-96db3221213c,Contacted,2024-10-15,2.0
ec937e63-76b5-4ea6-96fd-30b5708734e1,d48d7b5c-2206-4562-ac5f-96db3221213c,Qualified,2024-10-10,3.0
b92dc480-4f58-4ba9-a6a8-82f17e57b092,d48d7b5c-2206-4562-ac5f-96db3221213c,Demo Scheduled,2024-10-20,4.0
4a12787f-90ea-431d-beac-ba4f9d74508f,fdf20e96-14da-4dd9-9ba5-2c194500684d,Contacted,2024-06-23,2.0
f0863fbf-ac41-4f40-a8a6-f3cf690ed378,fdf20e96-14da-4dd9-9ba5-2c194500684d,Qualified,2024-06-13,3.0
da816bea-aaf0-4b62-acbe-70461b757ad2,fdf20e96-14da-4dd9-9ba5-2c194500684d,Demo Scheduled,2024-06-26,4.0
dbe52202-9803-4af0-98d0-c3308584055f,fdf20e96-14da-4dd9-9ba5-2c194500684d,Proposal Sent,2024-06-26,5.0
47f6202c-6edb-43c1-ae00-8d625c2898dd,fdf20e96-14da-4dd9-9ba5-2c194500684d,Closed Won,2024-06-25,6.0
ef68330e-7bbd-4d9f-ba9d-0ea7bc6ba34b,32c47175-51f9-443e-bcde-30adde3c8598,Contacted,2024-12-06,2.0
f5d8a2eb-9a6d-4023-a390-d429a0274f3e,a9339b5a-db18-4189-95c0-a4a5c272e137,Contacted,2024-11-08,2.0
43e4a4e6-1e9d-4728-893b-55966df025a1,a9339b5a-db18-4189-95c0-a4a5c272e137,Qualified,2024-11-09,3.0
f3824d69-6b87-4885-85d7-0614d5f93c9a,a9339b5a-db18-4189-95c0-a4a5c272e137,Demo Scheduled,2024-11-22,4.0
63e66929-e63f-4cd1-be1b-e38c0a784e11,a9339b5a-db18-4189-95c0-a4a5c272e137,Proposal Sent,2024-12-02,5.0
56546731-239d-478e-9726-7a437706a1c1,a9339b5a-db18-4189-95c0-a4a5c272e137,Closed Won,2024-11-07,6.0
819bd9f0-1bf2-404b-b1fa-edef12bfb8ee,36469e17-e651-410f-9266-0d5e97d78ced,contacted,2024-06-27,2.0
d24d019f-64dc-461d-b971-c7066531cf38,36469e17-e651-410f-9266-0d5e97d78ced,Qualified,2024-06-27,3.0
0b471231-a9ae-4aff-babd-90a814055b62,36469e17-e651-410f-9266-0d5e97d78ced,Demo Scheduled,2024-06-28,4.0
32242df4-7b0a-4c51-8d0d-e3a1ec8507cd,36469e17-e651-410f-9266-0d5e97d78ced,Proposal Sent,2024-06-29,5.0
134b96fc-c590-43f5-b066-5e0264a7036e,36469e17-e651-410f-9266-0d5e97d78ced,Closed Won,2024-07-13,6.0
306b1516-224e-4d90-ba3e-20961b30e76b,d2e57b0f-67bc-4d27-aec2-3b6fcb12fac1,Contacted,2024-11-26,2.0
30d9309c-7e90-4939-8792-e641c41e7730,d2e57b0f-67bc-4d27-aec2-3b6fcb12fac1,marketing qualified,2024-11-28,3.0
76f87e47-cf67-4fed-9c47-6252fadf263a,d2e57b0f-67bc-4d27-aec2-3b6fcb12fac1,Demo Scheduled,2024-12-15,4.0
b54196c0-39d3-4190-87c7-2825f8256ccb,d2e57b0f-67bc-4d27-aec2-3b6fcb12fac1,Proposal Sent,2024-11-27,5.0
3c7ca3e0-ff73-4773-82e3-a022644a50c2,d2e57b0f-67bc-4d27-aec2-3b6fcb12fac1,Closed Won,2025-04-20,6.0
00c87e13-fec8-4040-b55d-04f3f01026db,ca3111f6-d6ad-436c-a857-ae16f0d14876,Contacted,2024-09-01,2.0
f7acbe15-1de2-4bd8-b8f8-1087af669e73,ca3111f6-d6ad-436c-a857-ae16f0d14876,Qualified,2024-09-07,3.0
b0194301-c4b9-4e61-975b-a6a8802c1167,4ca8b2a7-5b77-42cc-bd23-fd3194257cce,Contacted,2024-10-19,2.0
35c5e946-a0a3-4c1c-b385-04e7aade658d,4ca8b2a7-5b77-42cc-bd23-fd3194257cce,Qualified,2024-10-26,3.0
ad994ed4-891b-4f5b-8916-54bd9a5cbdba,2977b39b-3d2e-4407-af26-844b871ec648,Contacted,2024-09-30,2.0
70a40975-533a-4449-aa43-88bd3a460dc6,2977b39b-3d2e-4407-af26-844b871ec648,Qualified,2024-09-29,3.0
7c7a40bf-d9d0-4e1c-ac2b-7d923554442b,2977b39b-3d2e-4407-af26-844b871ec648,Demo Scheduled,2024-09-29,4.0
872626d6-91e7-4fbb-bba8-b5bfc1d9c159,2977b39b-3d2e-4407-af26-844b871ec648,Proposal Sent,2024-09-30,5.0
b487abb7-e73a-4943-a708-14bfbfe66679,c47abba4-6e10-4cba-a2d6-4bf71aa40de3,contacted,2024-09-27,2.0
a08943b6-cc13-4a54-99a3-0f8a295d9a05,c47abba4-6e10-4cba-a2d6-4bf71aa40de3,qualified,2024-10-04,3.0
3394a3b4-1b61-4c03-ae09-0bb4c5a299e8,c47abba4-6e10-4cba-a2d6-4bf71aa40de3,Demo Scheduled,2024-10-03,4.0
f751afcf-9a44-466f-bbdb-fd54989d2711,c47abba4-6e10-4cba-a2d6-4bf71aa40de3,Proposal Sent,2024-10-10,5.0
2432680c-a3d9-4b73-9c4a-3e2f69c51c6f,23718447-00e3-4aee-b922-1d52405495fc,Contacted,2024-06-10,-1.0
1bc2e28f-bfd8-4a96-a633-98feeff27afd,23718447-00e3-4aee-b922-1d52405495fc,Qualified,2024-06-21,3.0
13704d8d-4c73-49a8-beab-71a927357ef2,23718447-00e3-4aee-b922-1d52405495fc,Demo Scheduled,2024-06-20,4.0
3d8b5e69-ae58-4ebf-ba9e-fc54169ace3e,23718447-00e3-4aee-b922-1d52405495fc,Proposal Sent,2024-06-14,5.0
f222bc30-85b0-41db-b769-73f7c0c34411,23718447-00e3-4aee-b922-1d52405495fc,Closed Won,2024-08-09,6.0
e2c5215f-2e76-4026-8906-df39b0c7e9c0,81911844-0fa8-4353-a097-283dedca1a2f,Contacted,2024-07-09,2.0
243dcdde-b5fb-4265-8961-6bdf428dde53,81911844-0fa8-4353-a097-283dedca1a2f,Qualified,2024-07-06,3.0
3053bf2c-2b06-46cc-9bd6-0ecb9924663c,81911844-0fa8-4353-a097-283dedca1a2f,Demo Scheduled,2024-07-06,4.0
4e7bec24-3c2e-49d2-a632-525d1707cee2,d206768d-1993-4deb-807c-d0de0ca44d73,Contacted,2024-09-04,
a53d6b7a-13b4-4cac-a97e-ff321d4979ef,d206768d-1993-4deb-807c-d0de0ca44d73,Qualified,2024-09-11,3.0
3380c8aa-9d0d-4f52-ae02-f2d957a260f5,d206768d-1993-4deb-807c-d0de0ca44d73,Demo Scheduled,2024-09-13,4.0
caf60d06-96ae-47f3-8239-bf83910a55a8,d206768d-1993-4deb-807c-d0de0ca44d73,Proposal Sent,2024-09-12,5.0
fdc4a62f-5175-4f19-ad0d-fff319f2c9c4,a4f6a205-54c3-4b31-8b70-e363e8fbc475,Contacted,2024-08-27,2.0
a850e95c-88f3-4bb5-b5a7-b4d1c321c7fc,a4f6a205-54c3-4b31-8b70-e363e8fbc475,Qualified,2024-08-22,3.0
e232e626-69b4-4465-a6a8-6bf6a92e4722,a4f6a205-54c3-4b31-8b70-e363e8fbc475,Demo Scheduled,2024-08-17,4.0
1fac9fa9-3605-4b7b-a6df-bdebce40864c,a4f6a205-54c3-4b31-8b70-e363e8fbc475,Proposal Sent,2024-08-19,5.0
c4cb275a-ee2e-4a0f-9407-f050a417aa47,a4f6a205-54c3-4b31-8b70-e363e8fbc475,Closed Won,2025-01-24,6.0
44927ebf-2782-4c92-9c28-776e288ae5b0,0df6ed45-884a-42f9-b115-6a9f4fe93008,Contacted,2024-12-10,2.0
151c393b-bd6c-4306-b56c-31c40be8d20b,0df6ed45-884a-42f9-b115-6a9f4fe93008,qualified,2024-12-07,3.0
576a52ce-070f-40f3-bdf2-2afb22d19306,0df6ed45-884a-42f9-b115-6a9f4fe93008,Demo Scheduled,2024-12-23,4.0
e20e6f7a-fc12-451a-9def-464e23cbc498,69915ef8-441a-4d47-8a27-6633a49c14aa,Contacted,2024-10-12,2.0
7f95826c-97f3-4923-b28b-025702ec13f6,69915ef8-441a-4d47-8a27-6633a49c14aa,Qualified,2024-10-14,3.0
5f4e421e-818b-4304-bb98-d51c127ea216,69915ef8-441a-4d47-8a27-6633a49c14aa,Demo Scheduled,2024-11-11,4.0
ad264766-88b6-425c-b44c-5a96676ae679,b2299ac3-63a3-4351-a018-104c87303465,Contacted,2024-07-20,2.0
f6f10312-d642-4826-8f43-42da9fefbd49,b2299ac3-63a3-4351-a018-104c87303465,Qualified,2024-07-13,3.0
de84597e-5b88-4e9d-8420-6357ccf40e0b,b2299ac3-63a3-4351-a018-104c87303465,Demo Scheduled,2024-08-29,4.0
832f8f1b-242c-4fc9-8dff-4258c84dc182,b2299ac3-63a3-4351-a018-104c87303465,Proposal Sent,2024-07-18,5.0
81873d58-9f31-422f-bafe-d7d51df9eef0,b2299ac3-63a3-4351-a018-104c87303465,Closed Won,2024-07-28,6.0
6204bc70-cef8-4c46-a6a9-5bc067a0fd90,20d84215-fbd6-40c8-a0d1-82895af4c7dd,contacted,2024-09-03,2.0
3fa2b1de-7a38-46b4-b07f-99b4f5a2e493,11ef74a7-48f7-4c2b-a5a4-945a295cc8c3,Contacted,2024-10-15,2.0
be0bd695-55ce-40c3-b727-50eb4b864a3a,11ef74a7-48f7-4c2b-a5a4-945a295cc8c3,Qualified,2024-10-22,0.0
20e16535-1013-43bc-9fea-60af60f8e961,11ef74a7-48f7-4c2b-a5a4-945a295cc8c3,Demo Scheduled,2024-10-28,4.0
ffad80a1-034b-4fc3-a2f8-e98bd845ef42,8bc91447-a803-4d2d-bbfe-6c818e21f802,Contacted,2024-12-10,2.0
4f17119d-3fce-420b-984e-121391b48061,8bc91447-a803-4d2d-bbfe-6c818e21f802,Qualified,2024-12-24,3.0
b6da0187-d6f7-4f45-b7d1-2f2877153cfe,8bc91447-a803-4d2d-bbfe-6c818e21f802,Demo Scheduled,2024-12-13,4.0
f7a2a5b5-a620-4459-9261-898adae0f49b,8bc91447-a803-4d2d-bbfe-6c818e21f802,Proposal Sent,2024-12-16,5.0
fa6142ec-d6f6-4276-8cfd-0537573b826a,b11f4829-fc25-46d2-9c6c-b7fd9ef3f4bc,Contacted,2024-12-13,2.0
388beb77-bb44-4017-9cf8-1f4d8a1a173e,b11f4829-fc25-46d2-9c6c-b7fd9ef3f4bc,Qualified,2024-12-13,3.0
1d91153f-4538-4bcd-a787-9b2597f0f696,f1e7dd02-fc0e-4936-85ac-2ae224cd52fa,Contacted,2024-06-15,2.0
bb473a5a-4551-492b-909f-7bf8caf0a9c4,f1e7dd02-fc0e-4936-85ac-2ae224cd52fa,Qualified,2024-06-20,3.0
4b08213d-7173-499b-8d3b-04d44d00c4e4,f1e7dd02-fc0e-4936-85ac-2ae224cd52fa,Demo Scheduled,2024-06-15,4.0
