event_id,lead_id,event_date,contact_type,response_type
48547466-a575-4198-9703-06b8e1da42e5,e3551087-b47c-45f9-9171-9defc30b4fe1,2024-05-27,Demo Request,No Response
c1dfafa7-1817-4379-835f-2f46098e8209,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-08,Email,No Response
e52dac45-1358-4969-b1d2-091889f1056e,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-08,Demo Request,Responded
9be0082e-7f59-409f-8785-603bdf95d158,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-25,Phone Call,No Response
f4f8c56b-ece6-4cf4-b3ed-28536920ede4,777dbd88-964c-4c58-abd9-2205591f4357,2024-06-05,Email,No Response
f59451bc-5eb8-4745-a66d-e85e6226f876,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-16,Email,No Response
2fa561bf-96ed-4d7f-86cd-1fba3ae845e0,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-24,Phone Call,Interested
8db8cdea-05d0-487f-94be-0919319083c2,777dbd88-964c-4c58-abd9-2205591f4357,2024-06-01,Email,No Response
b4caa6a0-2d72-4f4b-9856-3cfa5816d77c,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-23,Email,Interested
c4e55f12-6fcd-4ccb-934f-17d87de1e01b,777dbd88-964c-4c58-abd9-2205591f4357,2024-05-22,LinkedIn Message,No Response
b3d22270-b2e1-4d16-a3ba-40374f505154,ef172b68-49b2-4afa-8b81-acbc30f8234e,2024-04-19,Email,No Response
3504e9da-11ae-4509-9d76-f6b815b0bc1c,796a25cc-62d2-4311-b8c8-e95973a4523f,2024-05-15,Email,No Response
4c6ccefb-960c-4804-bef7-722b885cb10f,796a25cc-62d2-4311-b8c8-e95973a4523f,2024-05-16,Phone Call,No Response
619376d1-d267-43b2-9dff-661bb2d32159,796a25cc-62d2-4311-b8c8-e95973a4523f,2024-05-23,LinkedIn Message,No Response
55bc6233-48b5-4a20-9da2-91b5310b0a7e,133f9a23-3c1c-40d6-85f7-d3e06c59c6d3,2024-01-08,Email,Interested
11ee2a23-42ec-47f4-8769-bc9a55e88698,96ad29b7-5675-4689-9ee9-522d6583ef15,2024-04-01,Email,No Response
0bf8747a-5d35-4d0c-a870-b1a9a85d2cf0,96ad29b7-5675-4689-9ee9-522d6583ef15,2024-04-03,Demo Request,Interested
e99d05c7-772f-43b6-87bd-2358e792983d,96ad29b7-5675-4689-9ee9-522d6583ef15,2024-04-18,Phone Call,No Response
80158101-4428-4883-8af0-e83aedfd357e,96ad29b7-5675-4689-9ee9-522d6583ef15,2024-04-25,phone call,No Response
1431013b-c795-43ba-86f9-34eee67b0475,96ad29b7-5675-4689-9ee9-522d6583ef15,2024-04-29,Phone Call,Responded
a35ddcad-8fb5-4bd7-b6db-1f951a530378,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-02,Email,No Response
01547087-4415-48a6-8d3c-c090e25cbf7b,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-03,LinkedIn Message,Responded
13105765-035d-4dfa-8207-7771c36c458b,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-08,Email,No Response
b63a5421-d71f-4519-8c67-49d363b22ad0,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-09,Email,Responded
1c05392f-79f3-4671-9189-5fc1ca4b0b44,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-24,Phone Call,No Response
ec875e71-0bd8-484d-b082-054e79bb0ed7,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-29,LinkedIn Message,No Response
4014d71b-9e1b-435d-a7c9-e148d2ce610b,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-26,Email,No Response
1b9dea17-9939-4519-a53f-54be83bc6486,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-24,Phone Call,No Response
1348e4a9-6ce6-4f6c-937d-1b9d7b30205d,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-22,LinkedIn Message,Responded
33ccc165-6a6c-4aea-be1c-895e31d15a53,e729f7d6-71bd-4cbb-86e2-6c69b30248ff,2024-02-08,Demo Request,Responded
ea6f4de8-5d55-47e5-82fc-d0d049cdaed1,52a96e91-a393-4859-b321-fb3ebb6f7761,2024-03-21,Email,Callback Requested
88633b8f-fc3e-4dc9-9390-54c8249b1153,52a96e91-a393-4859-b321-fb3ebb6f7761,2024-03-26,Email,Interested
04c21e4a-21a9-410d-931c-9206d379a2ca,52a96e91-a393-4859-b321-fb3ebb6f7761,2024-04-16,Demo Request,No Response
4b6fb708-8d86-4a76-b0a6-87a48b4039c4,52a96e91-a393-4859-b321-fb3ebb6f7761,2024-04-02,LinkedIn Message,Interested
187f2024-e301-400d-bfbc-707fa6fc1fde,ac8c9c64-759c-4cf7-b813-795563c698d8,2024-01-16,email,No Response
7e8e5c89-9976-4c0b-b9cb-a301266a37cb,ac8c9c64-759c-4cf7-b813-795563c698d8,2024-01-19,Email,No Response
3b788752-0ac1-416a-99f2-50d54cd4373e,ac8c9c64-759c-4cf7-b813-795563c698d8,2024-02-03,Email,No Response
eba6438b-8d61-4cfb-beea-b555d6a7e707,ac8c9c64-759c-4cf7-b813-795563c698d8,2024-01-28,Email,Responded
7ee63c39-63ea-44b7-804b-85a18af7fa4a,f9123e9e-c497-4ab1-874a-7ebf7371d033,2024-02-01,Email,No Response
0d4fa103-947d-45ad-8fb1-a3ad09de9c83,f9123e9e-c497-4ab1-874a-7ebf7371d033,2024-02-06,Demo Request,No Response
e802d284-750a-4850-bea4-850bd4b7e1a8,f9123e9e-c497-4ab1-874a-7ebf7371d033,2024-02-28,Demo Request,No Response
48ee4020-a483-4a75-8d2e-9e1930dca88d,f9123e9e-c497-4ab1-874a-7ebf7371d033,2024-02-21,LinkedIn Message,No Response
10029ebc-f25d-4cb8-a11d-fbaa0ad87feb,f9123e9e-c497-4ab1-874a-7ebf7371d033,2024-02-18,Phone Call,No Response
07fc8ceb-a8ad-4072-af82-4ddc58cb7451,f9123e9e-c497-4ab1-874a-7ebf7371d033,2024-02-11,phone call,No Response
b56792e1-b6d4-4b9a-a794-55e5ef97ad4d,3401e570-6979-494e-b53c-047a7b233625,2024-05-07,Email,No Response
350c7f0c-7bd8-4676-a73e-103649fc1f47,3401e570-6979-494e-b53c-047a7b233625,2024-05-07,Email,Responded
d097f9a9-390f-4bf7-b83b-f9b1d45a9912,3401e570-6979-494e-b53c-047a7b233625,2024-06-04,LinkedIn Message,No Response
65c62d35-c75c-4d4b-a547-05f4d4f38b6a,3401e570-6979-494e-b53c-047a7b233625,2024-05-17,Email,No Response
4ad394b9-ed08-4e54-a483-90843f1f89a4,3401e570-6979-494e-b53c-047a7b233625,2024-05-18,Demo Request,Responded
2e596012-4ab6-4691-a7d1-070c86474f3e,3401e570-6979-494e-b53c-047a7b233625,2024-05-16,LinkedIn Message,No Response
fc5b366c-1b3c-4466-9576-09b7e71aa419,3401e570-6979-494e-b53c-047a7b233625,2024-05-12,Email,No Response
8a089017-c037-45e6-ad4d-f23a11313832,3401e570-6979-494e-b53c-047a7b233625,2024-05-26,phone call,No Response
6333df16-eb49-47ea-8a4f-b9ff1d5fa916,b59f8147-4389-461b-a138-6d773b67ce94,2024-04-09,Email,No Response
6233ac52-9d7e-43ec-9c38-2ae9cefab272,b59f8147-4389-461b-a138-6d773b67ce94,2024-04-11,Demo Request,Interested
535164f4-90c7-4969-a768-d9c28590dc5c,b59f8147-4389-461b-a138-6d773b67ce94,2024-05-04,Phone Call,Interested
84c2e518-88c6-4d36-a1ad-84229d0e8f43,b59f8147-4389-461b-a138-6d773b67ce94,2024-04-18,Email,No Response
8153488e-aa82-4415-8608-d194d97afecf,b59f8147-4389-461b-a138-6d773b67ce94,2025-02-01,Demo Request,Interested
6b39b04a-72b2-4e4c-a401-77c8db4d6d50,f9d9ebe8-2e92-4e48-ab08-6f08a5b07432,2024-05-05,Phone Call,No Response
1dd13a28-cc0e-44b1-a99f-6675d9915b2e,f9d9ebe8-2e92-4e48-ab08-6f08a5b07432,2024-05-10,Email,No Response
ccde9b80-ccd5-412a-a642-cbb2462545fd,f9d9ebe8-2e92-4e48-ab08-6f08a5b07432,2024-05-22,Demo Request,Responded
664817db-4abf-440a-a832-0c3bb754635d,f9d9ebe8-2e92-4e48-ab08-6f08a5b07432,2024-05-18,Phone Call,
88da03dc-0565-40a9-b7ba-0a1de3ebbb9c,4beda873-2359-4359-b1ee-dea80d0964fd,2024-03-08,Email,No Response
c0c87123-e33d-4f98-b220-24add22db3b1,3a8742c2-e357-4359-a4bc-b87e5be19cef,2024-03-13,Phone Call,No Response
e1101c9c-0bed-45c8-b7a9-f661b9a912e7,3a8742c2-e357-4359-a4bc-b87e5be19cef,2024-03-17,LinkedIn Message,No Response
0f5a2f11-ca0d-4f59-a6d2-63d0e1f5b00a,6a9f3ffb-652e-4fdb-9075-5fa72159d2c1,2024-01-26,Email,No Response
96db322d-c5f9-4f5b-8fd1-9371aae133a2,6a9f3ffb-652e-4fdb-9075-5fa72159d2c1,2024-01-27,Email,No Response
c6db1fc3-32b8-4d98-8769-98b81e3c1a9d,6a9f3ffb-652e-4fdb-9075-5fa72159d2c1,2024-02-14,Phone Call,No Response
be375ff5-a3fd-40d3-9ab8-0a842f24b9db,ab1c56e8-725f-4f47-ba5d-3674f0ab6a65,2024-05-15,Phone Call,Callback Requested
d172a864-1636-44b7-8e5b-d91dd6d034f3,ab1c56e8-725f-4f47-ba5d-3674f0ab6a65,2024-05-20,email,Interested
ae849670-f2d3-4dad-aacc-303dafd47a03,ab1c56e8-725f-4f47-ba5d-3674f0ab6a65,2024-06-07,Email,Responded
2e72dc72-c23f-411c-8f45-da6cf48c9907,1add77a0-d783-46b0-9379-d1a2d39def65,2024-02-12,Phone Call,No Response
6d024bc6-843d-4e4c-b0d9-92a655cd080d,1add77a0-d783-46b0-9379-d1a2d39def65,2024-02-14,Demo Request,Interested
5671aecb-beec-495b-ae03-1fbfec8d466d,1add77a0-d783-46b0-9379-d1a2d39def65,2024-03-07,Demo Request,Interested
52981fcc-685b-4b0c-862c-d599482cdef8,1add77a0-d783-46b0-9379-d1a2d39def65,2024-02-23,LinkedIn Message,No Response
28daf5be-d947-4c19-8459-6c3bf1d6da27,e8850b75-d203-4ec4-b925-9d6497890550,2024-05-25,Email,Callback Requested
91ac2750-1db5-4d14-b57a-277f3dd8ee74,e8850b75-d203-4ec4-b925-9d6497890550,2024-05-26,linkedin message,No Response
b2ed5475-02b3-461c-a51d-9feca6b0130c,e8850b75-d203-4ec4-b925-9d6497890550,2024-06-10,Phone Call,No Response
178e179a-a269-44c5-be91-fa95fd9b7a47,c938411a-299e-44ed-aa31-b5b420bb2fe9,2024-03-21,Email,No Response
5401a046-3bc0-4325-a038-17e768eb5e9b,c938411a-299e-44ed-aa31-b5b420bb2fe9,2024-03-26,Demo Request,Callback Requested
4d68c8ca-67cb-47d9-9521-b0d7150ad8e6,6efa43a7-db19-452e-b5b0-9baea55a3b33,2024-03-14,Email,
13eb292f-2328-4884-ba7d-4a50b25457db,6efa43a7-db19-452e-b5b0-9baea55a3b33,2024-03-20,Phone Call,Interested
18040810-267f-4ce1-bcce-5e8d348f12c2,6efa43a7-db19-452e-b5b0-9baea55a3b33,2025-02-01,Demo Request,Callback Requested
a0021548-d1ab-43f9-9758-5a9b93c3cdcf,6efa43a7-db19-452e-b5b0-9baea55a3b33,2024-03-29,phone call,No Response
c3442d3f-f91b-4ad0-a045-96280ab928a0,45c1c94c-f223-4e15-b216-fa16725ce88d,2024-04-19,email,No Response
d3b900a4-bc75-44d1-a990-d0b701a8ccfc,45c1c94c-f223-4e15-b216-fa16725ce88d,2024-04-23,Email,No Response
02be62ae-c8a9-4846-912f-6724a66a4616,45c1c94c-f223-4e15-b216-fa16725ce88d,2024-05-06,Demo Request,Responded
4800dd04-9b54-4969-a98e-74d352d64001,fea459b8-077f-473c-8297-5726433387ea,2024-05-18,Email,
30fea831-5b99-4070-9c58-aad1eaff04e6,fea459b8-077f-473c-8297-5726433387ea,2024-05-24,Demo Request,Interested
3b68fb34-5ad1-4065-a25c-4861a789e7d2,fea459b8-077f-473c-8297-5726433387ea,2024-06-05,LinkedIn Message,No Response
4cb35146-3fb8-44a0-9ff0-c3f748a95385,ec3353f0-5fc5-4f40-918f-fdc0a5c10be2,2024-01-15,email,No Response
e8d804f3-83d1-436e-827e-f92a68128a2b,ec3353f0-5fc5-4f40-918f-fdc0a5c10be2,2024-01-20,Email,No Response
70c84021-042e-4953-887c-8ae1c56dfce2,ec3353f0-5fc5-4f40-918f-fdc0a5c10be2,2024-02-06,Phone Call,No Response
6757b384-be00-4488-9f43-24493c959310,ec3353f0-5fc5-4f40-918f-fdc0a5c10be2,2024-01-24,phone call,
798f0138-c8a4-4dc1-955a-1c2e46c298a1,b4325190-ff2c-4323-b5a6-be36c4b1cdb1,2024-01-10,Phone Call,No Response
83dede62-7562-4e00-9149-0345faf31e03,b4325190-ff2c-4323-b5a6-be36c4b1cdb1,2024-01-14,Demo Request,Responded
c562e37f-3038-450d-85f8-77b3005f744d,3f97ca95-093a-431d-ba20-f8397cfd5449,2024-05-06,Email,
75a38224-8b88-49ca-8624-c16657f0df63,3f97ca95-093a-431d-ba20-f8397cfd5449,2024-05-06,Email,Interested
89c57956-9042-4897-9a17-dc49a42d7de7,3f97ca95-093a-431d-ba20-f8397cfd5449,2024-05-20,Email,No Response
7fa4f74e-a86f-458b-8014-252c742507c2,3f97ca95-093a-431d-ba20-f8397cfd5449,2024-05-24,LinkedIn Message,No Response
4034769c-54ac-4902-af69-dc2497ead368,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-04-26,email,No Response
bca9b2da-76a4-41a1-b77c-484a8990b7bd,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-05-01,Phone Call,Callback Requested
a711c64c-c321-4faa-981f-e6fe400b3466,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-05-15,demo request,No Response
7f16a62b-0da9-4d41-b378-9e48e50bd62f,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-05-14,LinkedIn Message,No Response
208b415b-35b2-4284-bb76-8c922794d75c,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-05-12,Demo Request,Interested
038fa253-c1fd-4269-abd0-61f217df40ad,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-05-16,Demo Request,Callback Requested
d05e4114-83d0-4d90-bfeb-06be28c85ba3,be491cc3-bb76-4e31-a2fd-f75a1d034d25,2024-05-02,Demo Request,Interested
05103089-6dfa-4bf0-bcb4-631c27fbda8e,c30c8a08-d948-4024-be55-8758fa76a545,2024-03-13,Email,Interested
246acb4b-3108-40c0-a370-d005096bfaa1,c30c8a08-d948-4024-be55-8758fa76a545,2025-02-01,Demo Request,Interested
bfa25fbd-e4cb-4bfc-b78d-65d4a2082c5b,c30c8a08-d948-4024-be55-8758fa76a545,2024-04-03,LinkedIn Message,No Response
eac19dd4-1d1c-463b-b177-fc809562dc69,5fbe7db6-39b1-4e59-8d3f-19e19ea6fac5,2024-02-08,phone call,Responded
56a0c433-daba-4fc9-a0e1-6a592cb9e62d,5fbe7db6-39b1-4e59-8d3f-19e19ea6fac5,2024-02-09,Phone Call,Interested
9c90481f-9230-4e08-8252-8378f521c830,5fbe7db6-39b1-4e59-8d3f-19e19ea6fac5,2025-02-01,Phone Call,No Response
cf2fd004-10eb-4c92-81c7-d1eeed7a8011,c6f9d255-c87e-432b-a307-5b423d80c867,2024-03-12,Email,No Response
af6a3357-4d23-4c54-8f60-fd16fa1fba5f,c6f9d255-c87e-432b-a307-5b423d80c867,2024-03-15,Demo Request,Interested
5b82f7df-6504-4d42-b51a-9ab5993dc250,c6f9d255-c87e-432b-a307-5b423d80c867,2024-03-19,Phone Call,No Response
53923bcd-e8da-4980-8d04-0879d7e3d7fd,c6f9d255-c87e-432b-a307-5b423d80c867,2024-03-21,Email,No Response
bb9f6d2c-6442-4120-9a38-7f2e461057c7,1269c5ab-a5a2-4374-b2fa-7e05de577368,2024-03-19,Email,No Response
8639009e-b67a-4018-88af-e8a2b8323f81,1269c5ab-a5a2-4374-b2fa-7e05de577368,2024-03-22,Demo Request,Callback Requested
116fa7f2-cb4c-4043-912a-d0a04b36b560,1269c5ab-a5a2-4374-b2fa-7e05de577368,2024-04-12,Phone Call,Responded
473ae04d-a8f1-42d5-9302-7638e1181d8a,d3ef76e7-dd64-4dec-9682-cd8977f5645e,2024-05-17,Email,No Response
9f12eada-671e-4d67-8154-7cfad666285c,d3ef76e7-dd64-4dec-9682-cd8977f5645e,2024-05-21,Phone Call,No Response
52347d09-6378-4772-bce4-60ef76162a1f,d3ef76e7-dd64-4dec-9682-cd8977f5645e,2024-06-13,Phone Call,No Response
e70aa119-c991-4163-9c7d-051caf2719fb,d3ef76e7-dd64-4dec-9682-cd8977f5645e,2024-06-11,Email,No Response
59f89a0f-b92f-4716-8799-0ff4e29dfdf8,e8be7aa1-3127-4fea-855c-851d762a7e1b,2024-04-12,Email,No Response
23df7c22-e3a4-4115-a437-902113cb5592,e8be7aa1-3127-4fea-855c-851d762a7e1b,2024-04-13,phone call,No Response
fb64bb0b-a8b9-4342-a81b-34b304ca4d97,e8be7aa1-3127-4fea-855c-851d762a7e1b,2024-04-18,LinkedIn Message,No Response
b6b21ef5-68a2-427e-bd36-81c7382b6c3f,e8be7aa1-3127-4fea-855c-851d762a7e1b,2024-05-06,Demo Request,Interested
6310de4c-ef47-439a-8722-a0ddfdc824d9,e8be7aa1-3127-4fea-855c-851d762a7e1b,2024-04-18,linkedin message,No Response
aa7f45b7-b72e-4434-8bac-33c2732da3e8,3c5570f7-b4ad-4522-9314-59811ca085d0,2024-03-22,Email,No Response
788ef1f3-6e32-4d5a-a85e-22a6ac8d0a79,3c5570f7-b4ad-4522-9314-59811ca085d0,2024-03-28,Demo Request,Responded
c94d8276-fb06-4142-8d2d-b467a800d6fc,3c5570f7-b4ad-4522-9314-59811ca085d0,2024-04-16,Demo Request,No Response
27a7c7b5-baf9-4f36-9a39-8d88feaf6bbe,3c5570f7-b4ad-4522-9314-59811ca085d0,2024-04-13,Demo Request,Interested
2d95fbd2-1fde-4232-a9fc-58986c72d3a1,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-02,Email,No Response
da070826-a9d0-4e96-bf8c-f6e62b299a8e,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-04,Phone Call,No Response
a4d69edf-bfb8-4930-a4c2-72e559843e39,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-22,Phone Call,No Response
307823bd-d0ec-4266-b055-a46974ef2a0f,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-25,LinkedIn Message,No Response
a2b8f611-39bc-48c6-9c21-8f653102e810,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-24,Email,Callback Requested
5d7ec396-6a1f-40ef-a9f4-4f33a617657f,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-14,Email,No Response
e4097ede-93ff-4776-bed7-1800120ab440,1946157f-4117-441d-8d9f-ed03f5163213,2024-02-27,Email,No Response
cd413ca7-9ee3-44c6-a074-a020b346fef5,31ab72e6-2f8f-4b64-ae5a-90752c50a2ea,2024-01-13,Email,No Response
0dcfe1bc-828e-4e16-adc6-1f3f2bb3a181,31ab72e6-2f8f-4b64-ae5a-90752c50a2ea,2024-01-16,Email,No Response
db98bd91-e1f3-467d-a137-d36769750421,31ab72e6-2f8f-4b64-ae5a-90752c50a2ea,2024-02-02,Demo Request,No Response
322b2cab-198f-43f5-9db3-b2440ebe8474,31ab72e6-2f8f-4b64-ae5a-90752c50a2ea,2024-02-04,LinkedIn Message,No Response
d3f94bf8-6dcc-4a5a-a29b-d54f16ed5e00,31ab72e6-2f8f-4b64-ae5a-90752c50a2ea,2024-02-10,phone call,Responded
4dc8c28b-eee2-4985-b731-2a8bdd772044,ad80515d-5869-413b-bbab-7099b0754057,2024-03-27,Email,Responded
d6c66c07-2462-45e9-a41b-0f08cf0ef0f1,ad80515d-5869-413b-bbab-7099b0754057,2024-03-29,Demo Request,Interested
14fd8e09-1959-4fd1-ae29-39893cbaebe8,ad80515d-5869-413b-bbab-7099b0754057,2024-04-12,email,No Response
7d9452d5-fbae-4155-8401-81be850a2621,44a21f62-c0db-43d6-9bba-a9682ff3fdf3,2024-01-27,email,No Response
9aa7345e-6520-471a-aed7-4e019d7dc02a,44a21f62-c0db-43d6-9bba-a9682ff3fdf3,2024-01-29,Email,No Response
55fdb41f-c8ed-4634-8c57-0e44de4c790b,44a21f62-c0db-43d6-9bba-a9682ff3fdf3,2024-02-09,Phone Call,
0204f5b5-e8cd-4118-a814-203834f808ba,44a21f62-c0db-43d6-9bba-a9682ff3fdf3,2024-02-07,Phone Call,No Response
70a506c9-cda1-4703-9dbf-c24e8e149dcd,8f3eab80-10aa-42bc-a1ae-9bbfff0f2353,2024-01-24,Email,No Response
5fcbd899-60be-4a67-98a7-e1a83b9ec24d,8f3eab80-10aa-42bc-a1ae-9bbfff0f2353,2024-01-30,Phone Call,No Response
cb573dff-f0fe-45a9-9c68-e4155f98d16d,8f3eab80-10aa-42bc-a1ae-9bbfff0f2353,2024-02-01,LinkedIn Message,No Response
99746b7b-8c1d-4875-8717-41ca86a45208,8f3eab80-10aa-42bc-a1ae-9bbfff0f2353,2024-02-16,Email,Callback Requested
a9c3c42a-05f1-43f9-87f5-b7ee61b37c4e,28277408-eee6-4561-a3ab-32920026300b,2024-02-22,Phone Call,No Response
1a22e0cc-aa5e-4055-a82e-91c4ecabca58,28277408-eee6-4561-a3ab-32920026300b,2024-02-25,Email,No Response
df9f4f19-fbd5-4c84-bc77-1bcb8862202f,28277408-eee6-4561-a3ab-32920026300b,2024-03-18,Email,No Response
9f05e249-f9f5-4fb2-9146-7d52ebf038d5,28277408-eee6-4561-a3ab-32920026300b,2024-03-02,Demo Request,Interested
dc523b6f-6f66-48a3-bff4-435ce90fbaf5,abb40cb8-c46e-4e81-a6d4-038825459397,2024-02-03,Phone Call,No Response
4fef2581-92c9-4521-9fb5-0804228bf2ae,abb40cb8-c46e-4e81-a6d4-038825459397,2024-02-03,Phone Call,No Response
a558797d-160c-4bd7-bba9-c830fbec270d,abb40cb8-c46e-4e81-a6d4-038825459397,2024-03-01,LinkedIn Message,No Response
50f87f53-0343-4a7d-94fc-382555c69d4e,abb40cb8-c46e-4e81-a6d4-038825459397,2024-03-01,LinkedIn Message,No Response
6ac7d269-3bbd-43e9-8ad2-d148d32cb825,abb40cb8-c46e-4e81-a6d4-038825459397,2024-02-15,Email,No Response
3c91f029-712b-4ce2-a55f-4b71e7dc9e4f,869e2b88-796c-446f-bced-fefa878b444f,2024-05-03,phone call,No Response
9c607a30-69aa-40d2-b979-41c1c81c05a6,869e2b88-796c-446f-bced-fefa878b444f,2024-05-03,Email,No Response
7475d2ed-5476-4ec5-b267-5839f116a458,527abaca-5d26-4291-ba24-dade236fc0e0,2024-03-07,Phone Call,Responded
1fa33a1f-3d2e-4d0c-a7e3-ef0baa25ecc5,527abaca-5d26-4291-ba24-dade236fc0e0,2024-03-13,Email,No Response
c205af8f-8336-49c5-b105-6630ce9649e3,527abaca-5d26-4291-ba24-dade236fc0e0,2024-03-16,Email,No Response
36e8c1ec-c69b-49b0-82a5-1c863cd2ba78,527abaca-5d26-4291-ba24-dade236fc0e0,2024-03-30,Email,
bd7ff1dc-6b8b-4f52-acd8-2dbc17937e85,37e0f156-f278-41f6-8990-a2947a4ed410,2024-03-09,Email,No Response
42dd9cd6-5e21-4fc5-8b27-fbd69dbc1fe1,37e0f156-f278-41f6-8990-a2947a4ed410,2024-03-15,Demo Request,
6a3854e6-5eaa-4824-8a0e-4db3fafbdf27,37e0f156-f278-41f6-8990-a2947a4ed410,2024-03-23,Email,No Response
b5eaa05e-a123-4ff7-a6de-2059ff44562c,37e0f156-f278-41f6-8990-a2947a4ed410,2024-04-03,Demo Request,Responded
1265368c-8d45-44aa-836a-1835e791b5db,8874965a-0cd5-42c3-9293-60f17d5e6d5e,2024-04-03,Phone Call,Callback Requested
b28f7718-ffc2-4e24-9d80-697f777557e1,31359fcc-0663-42b0-8ca7-d0dc0af92c07,2024-04-09,Phone Call,No Response
dca52fc1-84f3-422b-8fdf-1ccb12a43b4d,31359fcc-0663-42b0-8ca7-d0dc0af92c07,2024-04-13,email,Responded
37a9472a-c920-4e0f-9eda-a4575f7f0047,cbaa8795-7a1d-45fd-addc-fb83e70bae34,2024-03-06,Phone Call,No Response
7acbbcce-ffce-43b7-98f1-b4c5c4ce6321,cbaa8795-7a1d-45fd-addc-fb83e70bae34,2024-03-08,Email,No Response
5bc29e6d-a8d1-4b14-95e0-8e13d2e3e49e,cbaa8795-7a1d-45fd-addc-fb83e70bae34,2024-03-31,Email,No Response
2577cfbc-0c9e-4e1d-a89b-305546c2481a,cbaa8795-7a1d-45fd-addc-fb83e70bae34,2024-04-04,Email,No Response
c7d9a1fd-5c75-4e30-92b9-3d245fe68a5e,cbaa8795-7a1d-45fd-addc-fb83e70bae34,2024-03-15,Email,No Response
3bc87488-ca32-4373-aa90-77a8846b2b53,01e01341-34c6-4298-9a6c-8b63fd85c834,2024-03-24,email,No Response
a5df5dfd-d66e-44bf-b218-1c0bdbdecd0a,01e01341-34c6-4298-9a6c-8b63fd85c834,2024-03-28,LinkedIn Message,No Response
6bbc2879-d6d2-4c2b-93ae-5074c7853058,01e01341-34c6-4298-9a6c-8b63fd85c834,2024-03-30,Phone Call,No Response
92ed7ed1-76fb-4ec0-8b3f-d25fd97a529b,01e01341-34c6-4298-9a6c-8b63fd85c834,2024-04-12,Demo Request,No Response
3950ab05-cdcd-4f4c-a8fb-6d3a65e8d11b,9c545e95-64f9-45e1-9e07-332f490a079d,2024-05-29,Email,
e1766aa7-b7b1-4688-99fe-53cc753d17ca,5f217bf5-7e77-4066-b276-b5d9fd6da47d,2024-01-20,Email,No Response
f9eb51c2-23e3-4a2b-b3a7-ff1c8a1362ea,5f217bf5-7e77-4066-b276-b5d9fd6da47d,2024-01-20,LinkedIn Message,No Response
20e4066a-a9a3-438f-91a2-b6239afc3238,5f217bf5-7e77-4066-b276-b5d9fd6da47d,2024-02-15,Phone Call,No Response
df0d9c67-a2bd-4c95-bb88-b4be164a66ef,b131d0cd-7577-464b-b197-39cddcd0fb7b,2024-04-05,Email,Interested
44e51778-f6d3-45da-a8ca-10a7986e0b95,26e57203-5647-4944-84a0-336bec563e10,2024-02-02,Email,Responded
c79d24e8-eed5-47fb-a881-344a7e335766,26e57203-5647-4944-84a0-336bec563e10,2024-02-05,Demo Request,Responded
e80ecac4-3f80-481d-b625-f0f5dc2d98f1,26e57203-5647-4944-84a0-336bec563e10,2024-02-07,Email,No Response
383202f7-a560-40ff-a954-99bb7f25adef,26e57203-5647-4944-84a0-336bec563e10,2024-02-22,phone call,Responded
0ff0e361-2da8-4875-a0fb-76fd5fd87a71,26e57203-5647-4944-84a0-336bec563e10,2024-02-07,LinkedIn Message,No Response
4287a7f4-4b8a-4287-8b1b-3e48cec2e446,26e57203-5647-4944-84a0-336bec563e10,2024-02-23,Phone Call,No Response
2f43d215-a02d-418e-a994-89756dbf2fe4,26e57203-5647-4944-84a0-336bec563e10,2024-02-18,LinkedIn Message,No Response
712018b4-24ed-40bc-abe7-4c6d70c8f980,2cd272ef-94be-49fb-a7b4-a49c812c6c8a,2024-02-12,Email,Responded
33b4e0b3-791c-4bfe-a4f5-b3f202171957,2cd272ef-94be-49fb-a7b4-a49c812c6c8a,2024-02-15,Demo Request,Responded
